time	V(1)	V(2)	I(L1)
1.060876128088803e-002	-2.343316e-001	1.436884e+000	-1.620405e-004
1.061354972985704e-002	-1.411887e-001	1.492671e+000	-4.825095e-005
1.061666622558231e-002	-7.575516e-002	1.560129e+000	-4.194681e-006
1.061919707092320e-002	-2.021981e-002	1.635903e+000	9.768999e-006
1.062249021370217e-002	5.387621e-002	1.758332e+000	1.281324e-006
1.062592955088245e-002	1.320020e-001	1.914969e+000	-4.320100e-005
1.063221353295824e-002	2.708555e-001	2.266414e+000	-2.181792e-004
1.064205545150299e-002	4.655154e-001	2.914612e+000	-6.708596e-004
1.065271191321484e-002	6.200935e-001	3.676376e+000	-1.362614e-003
1.066530457536190e-002	6.940413e-001	4.523860e+000	-2.344025e-003
1.067838799058759e-002	6.251258e-001	5.166903e+000	-3.356062e-003
1.069223996270298e-002	3.971600e-001	5.440550e+000	-4.206895e-003
1.070365289411170e-002	1.122818e-001	5.283884e+000	-4.595035e-003
1.071207490059723e-002	-1.372204e-001	4.899601e+000	-4.598934e-003
1.072111972877195e-002	-4.100988e-001	4.258563e+000	-4.302569e-003
1.073017014519902e-002	-6.507860e-001	3.458679e+000	-3.723326e-003
1.074150014911987e-002	-8.656191e-001	2.358546e+000	-2.692655e-003
1.075325170057465e-002	-9.800257e-001	1.207406e+000	-1.427077e-003
1.075824770057411e-002	-9.827279e-001	7.032304e-001	-8.554716e-004
1.076319725019636e-002	-9.524170e-001	1.471191e-001	-2.907271e-004
1.076703789604973e-002	-9.171110e-001	-3.533606e-001	1.325189e-004
1.077098761030034e-002	-8.751278e-001	-9.326695e-001	5.503483e-004
1.077370944958069e-002	-8.454418e-001	-1.350029e+000	8.269412e-004
1.077638328612118e-002	-8.164898e-001	-1.747944e+000	1.088340e-003
1.077910233508629e-002	-7.870759e-001	-2.122089e+000	1.344491e-003
1.078215578710722e-002	-7.531753e-001	-2.499955e+000	1.619513e-003
1.078648881276846e-002	-7.016959e-001	-2.962772e+000	1.985604e-003
1.079264171579808e-002	-6.169505e-001	-3.466537e+000	2.441935e-003
1.080494752185732e-002	-4.107812e-001	-4.073836e+000	3.142210e-003
1.081875416091645e-002	-1.367057e-001	-4.274837e+000	3.600050e-003
1.082974160730546e-002	1.023192e-001	-4.073101e+000	3.650496e-003
1.083950109446361e-002	3.081323e-001	-3.651314e+000	3.419109e-003
1.084988278926311e-002	4.887929e-001	-3.049190e+000	2.923555e-003
1.086138688635313e-002	6.157442e-001	-2.323014e+000	2.171303e-003
1.087255147836027e-002	6.528049e-001	-1.656473e+000	1.338264e-003
1.088004189820932e-002	6.176550e-001	-1.284363e+000	7.781409e-004
1.088761205393159e-002	5.322747e-001	-9.946720e-001	2.578030e-004
1.089243721389230e-002	4.545549e-001	-8.606228e-001	-2.359088e-005
1.089881922102308e-002	3.287790e-001	-7.538360e-001	-3.140263e-004
1.090475759448277e-002	1.986096e-001	-7.284710e-001	-5.076334e-004
1.090875281515124e-002	1.046557e-001	-7.773457e-001	-5.826597e-004
1.091326280194698e-002	-6.185543e-003	-9.139687e-001	-6.093730e-004
1.091709620468560e-002	-1.032661e-001	-1.095649e+000	-5.866830e-004
1.092089993583242e-002	-2.016008e-001	-1.334548e+000	-5.142465e-004
1.092618331889224e-002	-3.381825e-001	-1.729264e+000	-3.387575e-004
1.093190463967403e-002	-4.812652e-001	-2.210261e+000	-6.187821e-005
1.093743136021082e-002	-6.047637e-001	-2.716199e+000	3.037596e-004
1.094699099888438e-002	-7.694438e-001	-3.620014e+000	1.102687e-003
1.095733206757544e-002	-8.589125e-001	-4.536598e+000	2.098436e-003
1.096960071672113e-002	-8.180560e-001	-5.395073e+000	3.308914e-003
1.098242850416131e-002	-6.033612e-001	-5.858692e+000	4.369620e-003
1.099635404015772e-002	-2.117032e-001	-5.789696e+000	5.090803e-003
1.100548081260638e-002	1.087758e-001	-5.371249e+000	5.193588e-003
1.101406341595866e-002	4.280244e-001	-4.681011e+000	4.925052e-003
1.102293515909567e-002	7.291889e-001	-3.757679e+000	4.302442e-003
1.103376822349666e-002	1.009070e+000	-2.481598e+000	3.170347e-003
1.104535882901942e-002	1.191689e+000	-1.046069e+000	1.690461e-003
1.104999795832947e-002	1.218409e+000	-4.117424e-001	1.043151e-003
1.105450584289955e-002	1.213011e+000	3.097956e-001	3.977925e-004
1.105742151065888e-002	1.201428e+000	8.452292e-001	-1.704542e-005
1.105956082741474e-002	1.190003e+000	1.268114e+000	-3.182677e-004
1.106159715644743e-002	1.177742e+000	1.669504e+000	-6.017702e-004
1.106403172248289e-002	1.161331e+000	2.126425e+000	-9.363818e-004
1.106682881720644e-002	1.138506e+000	2.606915e+000	-1.312462e-003
1.107242300665353e-002	1.079090e+000	3.448065e+000	-2.036502e-003
1.107876358604243e-002	9.885765e-001	4.236694e+000	-2.806381e-003
1.108498240882673e-002	8.695244e-001	4.819788e+000	-3.484450e-003
1.109170629737500e-002	7.040200e-001	5.229577e+000	-4.099552e-003
1.109936922538996e-002	4.728893e-001	5.418875e+000	-4.607874e-003
1.110923980184303e-002	1.304599e-001	5.293933e+000	-4.949691e-003
1.111792019266689e-002	-1.904254e-001	4.869445e+000	-4.924676e-003
1.112717270722492e-002	-5.228227e-001	4.124775e+000	-4.526496e-003
1.113686811585428e-002	-8.164728e-001	3.135147e+000	-3.744259e-003
1.114844666689048e-002	-1.064846e+000	1.827585e+000	-2.469754e-003
1.115587111682078e-002	-1.153042e+000	9.577829e-001	-1.522433e-003
1.115930483185977e-002	-1.165722e+000	5.251516e-001	-1.056941e-003
1.116215184613840e-002	-1.162159e+000	1.187290e-001	-6.671069e-004
1.116500996516249e-002	-1.151382e+000	-3.413560e-001	-2.779221e-004
1.116730101067505e-002	-1.139321e+000	-7.481766e-001	3.104663e-005
1.116939550850407e-002	-1.126552e+000	-1.143944e+000	3.103319e-004
1.117137222540917e-002	-1.113637e+000	-1.520997e+000	5.709640e-004
1.117307918154450e-002	-1.101817e+000	-1.836431e+000	7.934215e-004
1.117502334223620e-002	-1.087005e+000	-2.174094e+000	1.042743e-003
1.117891166361959e-002	-1.052663e+000	-2.792510e+000	1.529615e-003
1.118346026489383e-002	-1.003224e+000	-3.430029e+000	2.077620e-003
1.118876495796269e-002	-9.281931e-001	-4.042588e+000	2.674446e-003
1.119582631965640e-002	-7.970948e-001	-4.652967e+000	3.381155e-003
1.120381524892416e-002	-6.026602e-001	-5.041609e+000	4.001797e-003
1.121681489198604e-002	-2.147734e-001	-5.142273e+000	4.616794e-003
1.122630730361193e-002	1.014147e-001	-4.841191e+000	4.715761e-003
1.123535151533791e-002	4.060796e-001	-4.238397e+000	4.446428e-003
1.124479274161656e-002	6.855361e-001	-3.391815e+000	3.823834e-003
1.125596712604975e-002	9.267277e-001	-2.255264e+000	2.753484e-003
1.126632512822308e-002	1.054239e+000	-1.167416e+000	1.566097e-003
1.127025965571257e-002	1.067471e+000	-7.338750e-001	1.080959e-003
1.127455913887174e-002	1.054743e+000	-2.043756e-001	5.436866e-004
1.127786634575032e-002	1.034722e+000	2.650327e-001	1.368079e-004
1.128126964299522e-002	1.008028e+000	8.094571e-001	-2.729767e-004
1.128358401940018e-002	9.882728e-001	1.204202e+000	-5.454494e-004
1.128576597009342e-002	9.690619e-001	1.576568e+000	-7.966461e-004
1.128812572007829e-002	9.477524e-001	1.959100e+000	-1.062395e-003
1.129081851539178e-002	9.217138e-001	2.357088e+000	-1.356108e-003
1.129620410601876e-002	8.619257e-001	3.046006e+000	-1.913328e-003
1.130342283347957e-002	7.635644e-001	3.787424e+000	-2.596821e-003
1.131127550344288e-002	6.287279e-001	4.364048e+000	-3.239662e-003
1.131868991025465e-002	4.703593e-001	4.670778e+000	-3.709984e-003
1.132821713432367e-002	2.306377e-001	4.762100e+000	-4.093945e-003
1.133706774412226e-002	-1.379607e-002	4.585388e+000	-4.214300e-003
1.134554662844691e-002	-2.521865e-001	4.190670e+000	-4.082115e-003
1.135433804374586e-002	-4.781567e-001	3.600348e+000	-3.689358e-003
1.136522371611795e-002	-6.950543e-001	2.732464e+000	-2.918232e-003
1.137688189287711e-002	-8.347207e-001	1.763308e+000	-1.877036e-003
1.138397768962286e-002	-8.567308e-001	1.191403e+000	-1.178073e-003
1.138997671952421e-002	-8.281644e-001	7.068217e-001	-5.829962e-004
1.139583396067425e-002	-7.703821e-001	1.866019e-001	-2.965465e-005
1.140051964179854e-002	-7.107354e-001	-2.894526e-001	3.815029e-004
1.140466558659653e-002	-6.536411e-001	-7.622380e-001	7.168232e-004
1.140781944510815e-002	-6.109407e-001	-1.144091e+000	9.529375e-004
1.141078397393962e-002	-5.729830e-001	-1.497701e+000	1.159753e-003
1.141361821201923e-002	-5.388494e-001	-1.810342e+000	1.345061e-003
1.141664892858640e-002	-5.043520e-001	-2.103728e+000	1.527842e-003
1.142271036172075e-002	-4.379278e-001	-2.585401e+000	1.852722e-003
1.143141210937904e-002	-3.417852e-001	-3.072502e+000	2.226677e-003
1.144630048715023e-002	-1.697127e-001	-3.538886e+000	2.672003e-003
1.145582569318847e-002	-5.429091e-002	-3.620436e+000	2.810525e-003
1.146673804635111e-002	7.742029e-002	-3.504975e+000	2.791200e-003
1.147737624358301e-002	1.918828e-001	-3.264876e+000	2.622056e-003
1.148854732609590e-002	2.806519e-001	-2.933469e+000	2.307483e-003
1.150088294104841e-002	3.247234e-001	-2.561666e+000	1.865133e-003
1.151452968636782e-002	3.017312e-001	-2.234731e+000	1.358167e-003
1.152615730459425e-002	2.215547e-001	-2.093069e+000	9.932482e-004
1.153654974367690e-002	1.064708e-001	-2.118146e+000	7.838263e-004
1.154557095427107e-002	-1.604204e-002	-2.268965e+000	7.282950e-004
1.155383131751303e-002	-1.357327e-001	-2.510498e+000	7.999786e-004
1.156226179210555e-002	-2.514236e-001	-2.841249e+000	9.995359e-004
1.157286587075446e-002	-3.695711e-001	-3.323521e+000	1.397721e-003
1.158418313027841e-002	-4.416757e-001	-3.841326e+000	1.942098e-003
1.159737036132192e-002	-4.354460e-001	-4.336605e+000	2.622929e-003
1.161175415093481e-002	-3.162221e-001	-4.615549e+000	3.250949e-003
1.162725224522149e-002	-8.622786e-002	-4.560905e+000	3.661255e-003
1.163649024865171e-002	8.659915e-002	-4.315526e+000	3.692350e-003
1.164541486171515e-002	2.614977e-001	-3.909690e+000	3.509816e-003
1.165462428987761e-002	4.215467e-001	-3.381352e+000	3.130264e-003
1.166573931958787e-002	5.597517e-001	-2.682430e+000	2.476417e-003
1.167768918164808e-002	6.225485e-001	-1.961797e+000	1.643264e-003
1.168810726831650e-002	5.955208e-001	-1.430331e+000	8.898794e-004
1.169470920826144e-002	5.311193e-001	-1.181701e+000	4.464078e-004
1.170084107732987e-002	4.378063e-001	-1.035074e+000	9.323612e-005
1.170615045541578e-002	3.368388e-001	-9.791155e-001	-1.511322e-004
1.171139566812515e-002	2.213954e-001	-1.006411e+000	-3.204542e-004
1.171750853655498e-002	7.280476e-002	-1.151265e+000	-4.194751e-004
1.172430954679520e-002	-1.027844e-001	-1.454102e+000	-3.906198e-004
1.173365014661006e-002	-3.444641e-001	-2.055561e+000	-1.254967e-004
1.174313520795032e-002	-5.669631e-001	-2.812479e+000	3.866865e-004
1.175305920958415e-002	-7.391938e-001	-3.680121e+000	1.162114e-003
1.176562751438873e-002	-8.374528e-001	-4.724392e+000	2.339772e-003
1.177722724440658e-002	-7.806755e-001	-5.453241e+000	3.433303e-003
1.179117071876014e-002	-5.235050e-001	-5.843043e+000	4.498018e-003
1.180444509341781e-002	-1.390175e-001	-5.675875e+000	5.079582e-003
1.181326916831042e-002	1.705437e-001	-5.208116e+000	5.095499e-003
1.182273385700233e-002	5.111078e-001	-4.400150e+000	4.713511e-003
1.183177793944666e-002	7.953079e-001	-3.437469e+000	4.004194e-003
1.184328710415187e-002	1.063667e+000	-2.086330e+000	2.746376e-003
1.185104979457033e-002	1.167654e+000	-1.139365e+000	1.747456e-003
1.185669368553078e-002	1.191597e+000	-3.911873e-001	9.671580e-004
1.186051288719835e-002	1.185595e+000	1.973626e-001	4.329282e-004
1.186364546683238e-002	1.171306e+000	7.525489e-001	-2.091182e-006
1.186581681883755e-002	1.158646e+000	1.169027e+000	-3.000861e-004
1.186782559047965e-002	1.145688e+000	1.559528e+000	-5.724540e-004
1.186978083217097e-002	1.132124e+000	1.926443e+000	-8.344185e-004
1.187182451425500e-002	1.116206e+000	2.285124e+000	-1.103638e-003
1.187591187842306e-002	1.076187e+000	2.920633e+000	-1.623191e-003
1.188408660675919e-002	9.724715e-001	3.998183e+000	-2.607920e-003
1.188914197239659e-002	8.887773e-001	4.528749e+000	-3.168454e-003
1.189403067419752e-002	7.862912e-001	4.905494e+000	-3.649727e-003
1.189918777626606e-002	6.563789e-001	5.169409e+000	-4.079323e-003
1.190605660292989e-002	4.543428e-001	5.327832e+000	-4.514758e-003
1.191353538125025e-002	2.066560e-001	5.271485e+000	-4.795476e-003
1.192177844503546e-002	-8.554716e-002	4.945416e+000	-4.840404e-003
1.193086061139509e-002	-4.056073e-001	4.321724e+000	-4.570493e-003
1.193987961313465e-002	-6.870014e-001	3.492472e+000	-3.973890e-003
1.195125490252473e-002	-9.468853e-001	2.292931e+000	-2.858073e-003
1.196270326121660e-002	-1.095369e+000	1.026935e+000	-1.501847e-003
1.196712801245193e-002	-1.110603e+000	4.933254e-001	-9.352069e-004
1.197143325452899e-002	-1.097354e+000	-1.081093e-001	-3.753520e-004
1.197463151209893e-002	-1.078973e+000	-6.222268e-001	3.499371e-005
1.197718181660564e-002	-1.060949e+000	-1.072499e+000	3.563627e-004
1.197970284638155e-002	-1.041854e+000	-1.528134e+000	6.685400e-004
1.198165745603893e-002	-1.026392e+000	-1.869299e+000	9.065046e-004
1.198380002347062e-002	-1.008094e+000	-2.216918e+000	1.161608e-003
1.198808515833400e-002	-9.667161e-001	-2.846514e+000	1.656465e-003
1.199275395372785e-002	-9.130151e-001	-3.444458e+000	2.171270e-003
1.199793402714937e-002	-8.381866e-001	-3.983354e+000	2.699133e-003
1.200503997808839e-002	-7.082730e-001	-4.529997e+000	3.336724e-003
1.201268554714510e-002	-5.307168e-001	-4.850996e+000	3.859123e-003
1.202584335679226e-002	-1.643078e-001	-4.908278e+000	4.382647e-003
1.203539829837737e-002	1.272017e-001	-4.606336e+000	4.435019e-003
1.204477751652251e-002	4.111227e-001	-4.012788e+000	4.136909e-003
1.205448368371056e-002	6.619914e-001	-3.205028e+000	3.510298e-003
1.206592581004377e-002	8.632513e-001	-2.148137e+000	2.471107e-003
1.207722721052939e-002	9.549275e-001	-1.090055e+000	1.270765e-003
1.208207155902133e-002	9.510419e-001	-6.156488e-001	7.308688e-004
1.208678280688985e-002	9.178290e-001	-9.026277e-002	2.128595e-004
1.209150346635500e-002	8.717549e-001	5.210756e-001	-2.853997e-004
1.209532479251921e-002	8.303227e-001	1.070312e+000	-6.690614e-004
1.209915666905267e-002	7.883611e-001	1.632728e+000	-1.035594e-003
1.210160927688303e-002	7.618876e-001	1.971328e+000	-1.260168e-003
1.210427195413048e-002	7.329471e-001	2.301476e+000	-1.492378e-003
1.210895933849790e-002	6.797349e-001	2.809673e+000	-1.877712e-003
1.211433429279875e-002	6.117703e-001	3.277767e+000	-2.275768e-003
1.212390191752352e-002	4.707996e-001	3.864906e+000	-2.871127e-003
1.213299287435450e-002	3.121969e-001	4.153883e+000	-3.274886e-003
1.214542273905800e-002	6.544366e-002	4.177455e+000	-3.549567e-003
1.215497278527965e-002	-1.318311e-001	3.950430e+000	-3.523825e-003
1.216541682665366e-002	-3.337227e-001	3.487739e+000	-3.233631e-003
1.217559193717096e-002	-4.877477e-001	2.919443e+000	-2.735652e-003
1.218788109705543e-002	-5.895594e-001	2.202305e+000	-1.947583e-003
1.220012759352278e-002	-5.948218e-001	1.561936e+000	-1.088258e-003
1.220742301610750e-002	-5.414593e-001	1.269107e+000	-5.954272e-004
1.221408320629568e-002	-4.525505e-001	1.091109e+000	-1.977495e-004
1.221848971039015e-002	-3.752743e-001	1.032513e+000	1.737815e-005
1.222447156765128e-002	-2.505776e-001	1.042879e+000	2.317351e-004
1.223056880275058e-002	-1.075653e-001	1.168790e+000	3.467524e-004
1.223958911153831e-002	1.207932e-001	1.549008e+000	3.245855e-004
1.224801973373806e-002	3.345543e-001	2.077513e+000	9.007406e-005
1.225847833790562e-002	5.751088e-001	2.902779e+000	-4.767050e-004
1.226765690987610e-002	7.387422e-001	3.697931e+000	-1.177112e-003
1.227641320201757e-002	8.210804e-001	4.435040e+000	-1.982228e-003
1.228809668167365e-002	8.027455e-001	5.241885e+000	-3.100159e-003
1.230072005183732e-002	6.243004e-001	5.741549e+000	-4.147397e-003
1.231461264005328e-002	2.700468e-001	5.763315e+000	-4.921443e-003
1.232412913862745e-002	-4.409295e-002	5.406757e+000	-5.098476e-003
1.233229200648415e-002	-3.376769e-001	4.823853e+000	-4.924034e-003
1.234077434657087e-002	-6.258859e-001	4.010637e+000	-4.424982e-003
1.235119273404922e-002	-9.115664e-001	2.852627e+000	-3.457066e-003
1.236257389517863e-002	-1.116523e+000	1.507983e+000	-2.112074e-003
1.236932812561816e-002	-1.171918e+000	6.657822e-001	-1.216903e-003
1.237300953872308e-002	-1.173740e+000	1.483633e-001	-7.100122e-004
1.237647744867763e-002	-1.161225e+000	-4.181392e-001	-2.334957e-004
1.237965370310991e-002	-1.143836e+000	-9.979039e-001	1.974434e-004
1.238259699000764e-002	-1.124910e+000	-1.557207e+000	5.907747e-004
1.238483858785733e-002	-1.109006e+000	-1.969784e+000	8.854909e-004
1.238740020167381e-002	-1.088728e+000	-2.410072e+000	1.216214e-003
1.239037136137365e-002	-1.061629e+000	-2.879238e+000	1.591185e-003
1.239398667492546e-002	-1.021394e+000	-3.385350e+000	2.030880e-003
1.239958514039767e-002	-9.372937e-001	-4.013320e+000	2.655602e-003
1.241078207134209e-002	-7.062434e-001	-4.857106e+000	3.706083e-003
1.242191390526212e-002	-4.052947e-001	-5.209687e+000	4.438967e-003
1.243259116798839e-002	-5.939560e-002	-5.068406e+000	4.754373e-003
1.244148863843766e-002	2.476478e-001	-4.614819e+000	4.669416e-003
1.245065327732958e-002	5.474504e-001	-3.882088e+000	4.229395e-003
1.246088917738110e-002	8.185096e-001	-2.879354e+000	3.387593e-003
1.247253323596191e-002	1.022607e+000	-1.649071e+000	2.136731e-003
1.247942791866180e-002	1.078577e+000	-9.006283e-001	1.299164e-003
1.248307809045052e-002	1.080367e+000	-4.756674e-001	8.365384e-004
1.248577909968500e-002	1.069943e+000	-1.209731e-001	4.947203e-004
1.248850503281709e-002	1.053155e+000	2.820925e-001	1.543619e-004
1.249135156701441e-002	1.031991e+000	7.455263e-001	-1.952310e-004
1.249340892087614e-002	1.015385e+000	1.102749e+000	-4.434127e-004
1.249540480691717e-002	9.987450e-001	1.454198e+000	-6.800281e-004
1.249716435188720e-002	9.837673e-001	1.753709e+000	-8.851581e-004
1.249930002057231e-002	9.648443e-001	2.095796e+000	-1.129180e-003
1.250243927683893e-002	9.348019e-001	2.557849e+000	-1.478172e-003
1.250661058100535e-002	8.885655e-001	3.094618e+000	-1.920386e-003
1.251341246947934e-002	7.954307e-001	3.805105e+000	-2.584629e-003
1.252124841288582e-002	6.521747e-001	4.342087e+000	-3.210282e-003
1.253681482933938e-002	2.865042e-001	4.763201e+000	-4.040902e-003
1.254842372844667e-002	-3.141828e-002	4.613725e+000	-4.276252e-003
1.255736829036807e-002	-2.878871e-001	4.177134e+000	-4.123145e-003
1.256705223534042e-002	-5.392948e-001	3.480343e+000	-3.639365e-003
1.257771852541538e-002	-7.453395e-001	2.586741e+000	-2.818940e-003
1.258989849104847e-002	-8.756121e-001	1.537319e+000	-1.662659e-003
1.259635140512659e-002	-8.871990e-001	9.951573e-001	-9.996061e-004
1.260110815057245e-002	-8.618389e-001	5.863781e-001	-5.079823e-004
1.260444291897803e-002	-8.306098e-001	2.703004e-001	-1.748494e-004
1.260773449750346e-002	-7.919855e-001	-8.129710e-002	1.378833e-004
1.261224594511620e-002	-7.340987e-001	-6.162854e-001	5.434962e-004
1.261522977951474e-002	-6.952882e-001	-9.991799e-001	7.962844e-004
1.261808422307876e-002	-6.592273e-001	-1.373597e+000	1.024373e-003
1.262044254176638e-002	-6.307575e-001	-1.667933e+000	1.203533e-003
1.262306760208158e-002	-6.003429e-001	-1.965605e+000	1.391910e-003
1.262737701461497e-002	-5.516318e-001	-2.396984e+000	1.681055e-003
1.263199791806578e-002	-4.994131e-001	-2.790100e+000	1.965431e-003
1.263716222467321e-002	-4.388789e-001	-3.136399e+000	2.244677e-003
1.264497317813151e-002	-3.405746e-001	-3.508845e+000	2.593358e-003
